cap-shape;cap-surface;cap-color;bruises ;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;edible
;;;;;;w;;;;;;;;w;;;;e;;;;e
;;;;;;;;w;;;;;;w;;;;e;;;;e
;f;;;;;;;;;;;;;w;;;;e;;;;e
;;;;;;;;;;;;;;w;;;;e;;c;;e
;;;;;;;;g;;;k;;;w;;;;;;;;e
;;;;;;;;g;;;;k;;w;;;;;;;;e
;;;;;;;;p;;;;;;w;;;;;;;p;e
;;;;;;;;p;;;;;p;w;;;;;;;;e
;;;;;;;;p;;;k;;;w;;;;;;;;e
;;;;;;;;p;;;;k;;w;;;;;;;;e
;f;;;;;;;w;;;;;;w;;;;;;;;e
;;;;;;;;w;;;;;;w;;;;;;;d;e
;;e;;;;;;w;;;;;;w;;;;;;;;e
;;;;;;;;w;;;k;;;w;;;;;;;;e
f;f;;;;;;;;;;;;;w;;;;;;;;e
;f;;;;;;;h;;;;;;w;;;;;;;;e
;f;;;;;;;;;;;;p;w;;;;;;;;e
;f;;;;;;;;;;k;;;w;;;;;;;;e
;f;;;;;;;;;;;k;;w;;;;;;;;e
;f;;;;;;;;;;;;;w;;;;;w;;;e
k;f;;;;;;;;;;;;;w;;;;;;;;e
;;;;;;;;;;b;;;;w;;;;;;;p;e
;;;;;;;;;;b;;;p;w;;;;;;;;e
;;;;;;;;;;;;;;w;;;;;h;;d;e
;;e;;;;;;;;;;;;w;;;;;;c;;e
;;y;;;;;;;;c;;;;;;w;;;;;;e
;;y;;;;w;;;;;;;;;;w;;;;;;e
b;;;;;;;;;;c;;;;;;w;;;;;;e
;;;;;;w;;;;;;;;;;w;;e;;;;e
;;;;;;;;;;;;;;;;w;;e;;c;;e
b;;;;;;;b;;;;;;;;;;o;;;;;e
;;;;n;;;b;;;;;;;;;;o;;;;;e
;;;;;;;b;;;;;y;;;;;o;;;;;e
;;e;;;;;b;;;;;;;;;;o;;;;;e
;;;;;;;b;;;;;;;;;;o;;;c;;e
k;;;;;;;b;;;;;;;;;;o;;;;;e
;;;;;;;b;y;;;;;;;;;o;;;;;e
b;;;;;;;;;;;;;;;;;o;;;;g;e
;;;;n;;;;;;;;;;;;;o;;;;g;e
b;;;;;;;;g;;;;;;;;;o;;;;;e
;;;;n;;;;g;;;;;;;;;o;;;;;e
;;e;;;;;;w;;;;;;;;;o;;;;;e
;;;f;;;;b;;;;;;;;;;;p;;;;e
;f;;;;;;b;;;;;;;;;;;p;;;;e
;;;;;;;b;;;;;;;;;;;p;;;d;e
;;;;;;;b;;;;;;;;;;;p;w;;;e
;;;;;;;b;;;;;;;;;;;p;;c;;e
k;;;;;;;b;;;;;;;;;;;p;;;;e
;;;f;;;;;;;;;;;;;;;p;;;g;e
;f;;;;;;;;;;;;;;;;;p;;;g;e
b;;;f;;;;;;;;;;;;;;;p;;;;e
b;f;;;;;;;;;;;;;;;;;p;;;;e
;y;g;;;;;;;;;;;;;;;;p;;;;e
;y;;;;;;;;t;;;;;;;;;p;;;;e
;y;;;;;;;;;;;;;;;;;p;;;d;e
;;;f;n;;;;;;;;;;;;;;p;;;;e
;;;f;;;;;w;;;;;;;;;;p;;;;e
f;;;f;;;;;;;;;;;;;;;p;;;;e
;;;f;;;;;;;;;;;;;;;p;w;;;e
;;;f;;;;;;;;;;;;;;;p;;c;;e
;;;f;;;;;;;;;;;;;;;p;;;l;e
k;;;f;;;;;;;;;;;;;;;p;;;;e
;f;;;n;;;;;;;;;;;;;;p;;;;e
;;;;n;;;;;;;;;;;;;;p;;;d;e
;;;;;;;;;t;;;;;;;;;p;;;d;e
;;;;;;;;;;;;;;;;;;p;;v;l;e
k;;;;;;;;;;;;;;;;;;p;;v;;e
;f;;;;;;;w;;;;;;;;;;p;;;;e
;;;;;;;;w;;;;;;;;;;p;;;d;e
f;f;;;;;;;;;;;;;;;;;p;;;;e
;f;;;;;;;;;;;;;;;;;p;w;;;e
k;f;;;;;;;;;;;;;;;;;p;;;;e
f;;;;;;;;;;;;;;;;;;p;;;d;e
;;g;;;;;;;;;;;;;;;;;k;;u;e
;;g;;;;;;;;;;;;;;;;;k;;g;e
;;;f;;;;;;;;;;;;;;;;k;;g;e
;;;;;;;;g;;;;;;;;;;;k;;g;e
;f;;;;;;;;;;;;;;;;;;k;;g;e
;y;g;;;;;;;;;;;;;;;;;k;;;e
;y;;;;;;;g;;;;;;;;;;;k;;;e
;y;;;;;;;;;b;;;;;;;;;k;;;e
;y;;;;;;;;;;;;;;;;;;k;;d;e
;;g;;;;;;w;;;;;;;;;;;k;;;e
f;;g;;;;;;;;;;;;;;;;;k;;;e
f;;;f;;;;;;;;;;;;;;;;k;;;e
f;;;;;;w;;;;;;;;;;;;;k;;;e
;f;;;;;;;w;;;;;;;;;;;k;;;e
;;;;;;;;w;;b;;;;;;;;;k;;;e
;;;;;;;;w;;;;;;;;;;;k;;d;e
f;f;;;;;;;;;;;;;;;;;;k;;;e
f;;;;;;;;;;b;;;;;;;;;k;;;e
f;;;;;;;;;;;;;;;;;;;k;;d;e
;y;;;;;;b;;;;;;;;;;;;;s;;e
;;;f;;;;b;;;;;;;;;;;;;s;;e
;;;;;;;b;g;;;;;;;;;;;;s;;e
;f;;;;;;b;;;;;;;;;;;;;s;;e
;;;f;;;;;;;;;;;;;;;;;s;g;e
;;;;;;;;g;;;;;;;;;;;;s;g;e
;f;;;;;;;;;;;;;;;;;;;s;g;e
;y;;;;;;;g;;;;;;;;;;;;s;;e
;;;f;;;;;;t;;;;;;;;;;;s;;e
;;;f;;;;;w;;;;;;;;;;;;s;;e
f;;;f;;;;;;;;;;;;;;;;;s;;e
;;;f;;;;;h;;;;;;;;;;;;s;;e
;;;;;;w;;w;;;;;;;;;;;;s;;e
f;;;;;;w;;;;;;;;;;;;;;s;;e
;f;;;;;;;w;;;;;;;;;;;;s;;e
f;f;;;;;;;;;;;;;;;;;;;s;;e
;f;;;;;;;h;;;;;;;;;;;;s;;e
;;g;;;;;;;;;;;;;;;;;n;;u;e
;;y;;;;;b;;;c;;;;;;;;;;;;e
b;;y;;;;;b;;;;;;;;;;;;;;;e
;;y;;;;;b;w;;;;;;;;;;;;;;e
;;y;;;;;b;;;;;y;;;;;;;;;;e
b;;y;;;;;;;;;;;;;;;;;;;g;e
;;y;;;;;;w;;;;;;;;;;;;;g;e
b;;y;;;;;;g;;;;;;;;;;;;;;e
;;y;;;;w;;;;;;;;;;;;;;v;;e
;f;y;;;;w;;;;;;;;;;;;;;;;e
;;y;;;;w;;;;b;;;;;;;;;;;;e
;;y;;;;w;;;;;;;;;;;;;;;d;e
b;;;;;;;b;;;c;;;;;;;;;;;;e
b;;;f;;;;b;;;;;;;;;;;;;;;e
b;f;;;;;;b;;;;;;;;;;;;;;;e
b;;;;;;;b;;;;k;;;;;;;;;;;e
b;;;;;;;b;;;;;;;;;;;;w;;;e
b;;;;;;;b;;;;;;;;;;;;;c;;e
;;w;f;;;;b;;;;;;;;;;;;;;;e
;f;w;;;;;b;;;;;;;;;;;;;;;e
;;w;;;;;b;;;;;;;;;;;;w;;;e
k;;w;;;;;b;;;;;;;;;;;;;;;e
;y;;;;;;b;;t;;;;;;;;;;;;;e
;;;f;n;;;b;;;;;;;;;;;;;;;e
;;;f;;;;b;;t;;;;;;;;;;;;;e
;f;;;n;;;b;;;;;;;;;;;;;;;e
;;;;n;;;b;;;;;;;;;;;;;;d;e
;;;;n;;;b;;;;k;;;;;;;;;;;e
;;;;n;;;b;;;;;;;;;;;;w;;;e
;;;;n;;;b;;;;;;;;;;;;;c;;e
k;;;;n;;;b;;;;;;;;;;;;;;;e
;;;;n;;;b;y;;;;;;;;;;;;;;e
;;;;;;;b;;t;;;;;;;;;;;;d;e
;;;;;;;b;;t;;;;;p;;;;;;;;e
;;;;;;;b;;t;;;;p;;;;;;;;;e
;;e;;;;;b;;t;;;;;;;;;;;;;e
;;e;;;;;b;;;;;;;;;;;;;v;;e
k;;;;;;;b;;;;;;;;;;;;;v;;e
;f;;;;;;b;w;;;;;;;;;;;;;;e
;f;;;;;;b;;;;;;;;;;;;w;;;e
k;f;;;;;;b;;;;;;;;;;;;;;;e
;;;;;;;b;;;b;;;;;;;;;w;;;e
;;;;;;;b;;;;;;;;;;;;w;;p;e
;;e;;;;;b;;;;;;;p;;;;;;;;e
;;e;;;;;b;;;;;;p;;;;;;;;;e
;;;;;;;b;;;;;k;;;;;;;w;;;e
k;;;;;;;b;;;;;k;;;;;;;;;;e
;;g;;;;;;;;;;;;;;;;;n;;g;e
;;;f;;;;;;;;;;;;;;;;n;;g;e
;;;;;;;;g;;;;;;;;;;;n;;g;e
;f;;;;;;;;;;;;;;;;;;n;;g;e
;y;g;;;;;;;;;;;;;;;;;n;;;e
;y;;;;;;;g;;;;;;;;;;;n;;;e
;y;;;;;;;;;b;;;;;;;;;n;;;e
;y;;;;;;;;;;;;;;;;;;n;;d;e
;;g;;;;;;w;;;;;;;;;;;n;;;e
f;;g;;;;;;;;;;;;;;;;;n;;;e
f;;;f;;;;;;;;;;;;;;;;n;;;e
f;;;;;;w;;;;;;;;;;;;;n;;;e
;f;;;;;;;w;;;;;;;;;;;n;;;e
;;;;;;;;w;;b;;;;;;;;;n;;;e
;;;;;;;;w;;;;;;;;;;;n;;d;e
f;f;;;;;;;;;;;;;;;;;;n;;;e
f;;;;;;;;;;b;;;;;;;;;n;;;e
f;;;;;;;;;;;;;;;;;;;n;;d;e
b;;;f;;;;;;;;;;;;;;;;;;g;e
b;f;;;;;;;;;;;;;;;;;;;;g;e
b;;;;;;;;;;;k;;;;;;;;;;g;e
;;w;f;;;;;;;;;;;;;;;;;;g;e
;f;w;;;;;;;;;;;;;;;;;;;g;e
;;g;;;;;;n;;;;;;;;;;;;;g;e
;;;f;;;;;n;;;;;;;;;;;;;g;e
;f;;;;;;;n;;;;;;;;;;;;;g;e
;;;f;n;;;;;;;;;;;;;;;;;g;e
;;;f;;;;;;t;;;;;;;;;;;;g;e
;;;f;;;;;w;;;;;;;;;;;;;g;e
;f;;;n;;;;;;;;;;;;;;;;;g;e
;;;;n;;;;;;;k;;;;;;;;;;g;e
;f;;;;;;;w;;;;;;;;;;;;;g;e
;;;;;;;;w;;;k;;;;;;;;;;g;e
b;;w;f;;;;;;;;;;;;;;;;;;;e
b;f;w;;;;;;;;;;;;;;;;;;;;e
b;;;f;;;;;g;;;;;;;;;;;;;;e
b;;;;;;w;;g;;;;;;;;;;;;;;e
b;f;;;;;w;;;;;;;;;;;;;;;;e
b;;;;;;;;;;;;;;;;;;;;v;l;e
;;w;f;n;;;;;;;;;;;;;;;;;;e
;;w;f;;;;;;t;;;;;;;;;;;;;e
;;w;f;;;;;w;;;;;;;;;;;;;;e
f;;w;f;;;;;;;;;;;;;;;;;;;e
;;w;f;;;;;h;;;;;;;;;;;;;;e
;;w;f;;;;;;;;;;;;;;;;w;;;e
k;;w;f;;;;;;;;;;;;;;;;;;;e
;f;w;;n;;;;;;;;;;;;;;;;;;e
;;w;;;;;;;t;;;;;;;;;;;;d;e
;f;w;;;;;;w;;;;;;;;;;;;;;e
;;w;;;;;;w;;;;;;;;;;;;;d;e
f;f;w;;;;;;;;;;;;;;;;;;;;e
;f;w;;;;;;h;;;;;;;;;;;;;;e
;f;w;;;;;;;;;;;;;;;;;w;;;e
k;f;w;;;;;;;;;;;;;;;;;;;;e
f;;w;;;;;;;;;;;;;;;;;;;d;e
;y;g;;;;;;n;;;;;;;;;;;;;;e
;y;;;;;;;n;;b;;;;;;;;;;;;e
;y;;;;;;;n;;;;;;;;;;;;;d;e
f;;g;;;;;;n;;;;;;;;;;;;;;e
f;;;f;;;;;n;;;;;;;;;;;;;;e
f;;;;;;w;;n;;;;;;;;;;;;;;e
f;f;;;;;;;n;;;;;;;;;;;;;;e
f;;;;;;;;n;;b;;;;;;;;;;;;e
f;;;;;;;;n;;;;;;;;;;;;;d;e
;y;g;;;;;;;t;;;;;;;;;;;;;e
;y;g;;;;;;w;;;;;;;;;;;;;;e
;y;;;;;w;;;;;;;;;;;;;;v;;e
;y;;;;;;;p;t;;;;;;;;;;;;;e
;y;;;;;;;w;t;;;;;;;;;;;;;e
;y;;;;;;;;t;b;;;;;;;;;;;;e
;;g;f;;;;;;t;;;;;;;;;;;;;e
;;g;f;;;;;w;;;;;;;;;;;;;;e
;;g;;;;w;;w;;;;;;;;;;;;;;e
f;;g;;;;w;;;;;;;;;;;;;;;;e
;;g;;;;;;;t;;;;;;;;;;;;d;e
;;g;;;;;;;t;;;;;p;;;;;;;;e
;;g;;;;;;;t;;;;p;;;;;;;;;e
;f;g;;;;;;w;;;;;;;;;;;;;;e
;;g;;;;;;w;;;;;;;;;;;;;d;e
;;g;;;;;;w;;;k;;;;;;;;;;;e
;;;f;n;;;;g;;;;;;;;;;;;;;e
;;;f;n;;;;;;b;;;;;;;;;;;;e
;;;f;;;;;p;t;;;;;;;;;;;;;e
;;;f;;;;;h;t;;;;;;;;;;;;;e
;;;f;;;;;w;;b;;;;;;;;;;;;e
;;;f;;;;;;;b;;;;;;;;;w;;;e
;;;f;;;;;;;b;;;;;;;;;;;l;e
k;;;f;;;;;;;b;;;;;;;;;;;;e
;;;;n;;w;;g;;;;;;;;;;;;;;e
;;;;n;;w;;;;;;;;;;;;;;v;;e
;f;;;n;;w;;;;;;;;;;;;;;;;e
;f;;;n;;;;g;;;;;;;;;;;;;;e
;;;;n;;;;g;;;k;;;;;;;;;;;e
;;;;n;;;;;;;;;;;;;;;;v;l;e
;f;;;n;;;;;;b;;;;;;;;;;;;e
;;;;n;;;;;;b;;;;;;;;;;;d;e
;;;;n;;;;;;b;;;;n;;;;;;;;e
;;;;;;w;;;;;;;;;;;;e;;v;;e
;f;;;;;w;;;;;;;;;;;;e;;;;e
f;;;;;;w;;p;;;;;;;;;;;;;;e
;;;;;;w;;w;;;;;;;;;;;;v;;e
f;;;;;;w;;;;;;;;;;;;;;v;;e
;;;;;;w;;;;;;;;;;;;;w;v;;e
;;;;;;w;;;;;;;;;;;;;;v;l;e
;f;;;;;w;;w;;;;;;;;;;;;;;e
;;;;;;w;;w;;;;;;;;;;;;;d;e
f;f;;;;;w;;;;;;;;;;;;;;;;e
;f;;;;;w;;;;;;;;;;;;;w;;;e
k;f;;;;;w;;;;;;;;;;;;;;;;e
f;;;;;;w;;;;;;;;;;;;;;;d;e
;;;;;;;;p;t;;;;;;;;;;;;d;e
;;;;;;;;p;t;;;;;p;;;;;;;;e
;;;;;;;;p;t;;;;p;;;;;;;;;e
;;;;;;;;w;t;;;;;;;;;;;;d;e
;;e;;;;;;w;t;;;;;;;;;;;;;e
;;;;;;;;;t;b;;;;;;;;;;;d;e
;;;;;;;;;t;b;;;;p;;;;;;;;e
;;;;;;;;;t;b;;;p;;;;;;;;;e
;;e;;;;;;w;;;;;;;;;;e;;;;e
;;e;;;;;;;;;;;;;;;;e;;c;;e
;;e;;;;;;w;;;;;;;;;;;;v;;e
;;;;;;;;w;;;;;;;;;;;;v;l;e
;;;;;;;;;;b;;;;;;;;;w;v;;e
;;;;;;;;;;b;;;;;;;;;;v;l;e
;f;;;;;;;w;;b;;;;;;;;;;;;e
;;;;;;;;w;;b;;;;;;;;;;;d;e
;;;;;;;;w;;b;;;;n;;;;;;;;e
;f;;;;;;;;;b;;;;;;;;;w;;;e
;f;;;;;;;;;;;k;;;;;;;w;;;e
k;f;;;;;;;;;;;k;;;;;;;;;;e
;;;;;;;;;;b;;;;;;;;;w;;p;e
;;;;;;;;;;b;;;;n;;;;;w;;;e
k;;;;;;;;;;b;;;;n;;;;;;;;e
;;;;;;;;w;e;b;;;;;;;o;;;v;;e
x;s;;;;;;b;;e;;;;;;;;;;;;;e
x;s;;;;;;b;g;;;;;;;;;;;;;;e
x;s;;;;;;;g;;;;;;;;;;;;;g;e
x;;;t;;;;n;;;b;;;;;;;;;;;;e
x;;;t;;;;b;;e;;;;;;;;;;;;;e
x;y;;t;;;;b;;;;;;;;;;;;;;;e
x;y;;t;;;;;;;b;;;;;;;;;;;;e
x;;;;;;;n;w;;b;;;;;;;;;;;;e
x;;;;;;;b;;e;;s;;;;;;;;;;;e
x;;;;;;;;;e;;s;;;;;;;;w;;;e
x;;;;;;;b;;e;;;s;;;;;;;;;;e
x;;;;;;;;;e;;;s;;;;;;;w;;;e
x;;;;;;;b;;e;;;;w;;;;;;;;;e
x;;;;;;;b;;e;;;;;w;;;;;;;;e
x;;;;;;;;;e;;;;;w;;;;;w;;;e
x;;;;;;;b;;e;;;;;;;;;p;;;;e
x;;w;;;;;b;;e;;;;;;;;;;;;;e
x;;;;;;;;w;e;b;;;;;;;;;;;;e
x;y;;;;;;b;;;;s;;;;;;;;;;;e
x;;;;;;;b;g;;;s;;;;;;;;;;;e
x;;;;;;;;g;;;s;;;;;;;;;;g;e
x;y;;;;;;;g;;;s;;;;;;;;;;;e
x;y;;;;;;;;;b;s;;;;;;;;;;;e
x;;;;;;;;w;;;s;;;;;;;;w;;;e
x;y;;;;;;b;;;;;s;;;;;;;;;;e
x;;;;;;;b;g;;;;s;;;;;;;;;;e
x;;;;;;;;g;;;;s;;;;;;;;;g;e
x;y;;;;;;;g;;;;s;;;;;;;;;;e
x;y;;;;;;;;;b;;s;;;;;;;;;;e
x;;;;;;;;w;;;;s;;;;;;;w;;;e
x;y;;;;;;b;;;;;;w;;;;;;;;;e
x;;;;;;;b;g;;;;;w;;;;;;;;;e
x;;;;;;;;g;;;;;w;;;;;;;;g;e
x;y;;;;;;;g;;;;;w;;;;;;;;;e
x;y;;;;;;;;;b;;;w;;;;;;;;;e
x;y;;;;;;b;;;;;;;w;;;;;;;;e
x;;;;;;;b;g;;;;;;w;;;;;;;;e
x;;;;;;;;g;;;;;;w;;;;;;;g;e
x;y;;;;;;;g;;;;;;w;;;;;;;;e
x;y;;;;;;;;;b;;;;w;;;;;;;;e
x;;;;;;;;w;;;;;;w;;;;;w;;;e
x;y;;;;;;b;;;;;;;;;;;p;;;;e
x;;;;;;;b;g;;;;;;;;;;p;;;;e
x;;;;;;;;g;;;;;;;;;;p;;;g;e
x;y;;;;;;;g;;;;;;;;;;p;;;;e
x;y;;;;;;;;;b;;;;;;;;p;;;;e
x;y;w;;;;;b;;;;;;;;;;;;;;;e
x;;w;;;;;b;g;;;;;;;;;;;;;;e
x;;w;;;;;;g;;;;;;;;;;;;;g;e
x;y;;;;;;;w;;b;;;;;;;;;;;;e
;s;n;f;;;;;;e;;;;;;;;;;;;;e
;s;;t;;;;n;;;b;;;;;;;;;;;;e
f;s;;;;;;n;;;b;;;;;;;;;;;;e
;s;;;;;;b;;e;;;;;;;;o;;;;;e
;s;g;;;;;b;;e;;;;;;;;;;;;;e
;s;;;;;;b;p;e;;;;;;;;;;;;;e
;s;g;;;;;;;e;;;;;;;;;;;;g;e
f;s;;f;;;;;;e;;;;;;;;;;;;;e
;s;;;;;;b;g;;;;;;;;;o;;;;;e
;s;;;;;;;g;;;;;;;;;o;;;;g;e
;s;g;;;;;b;g;;;;;;;;;;;;;;e
;s;g;;;;;;g;;;;;;;;;;;;;g;e
f;s;g;f;;;;;;;;;;;;;;;;;;;e
f;s;;f;;;;;p;;;;;;;;;;;;;;e
f;s;;;;;;;;;b;;;;;;;;;;;d;e
;;n;f;;;;;;e;;s;;;;;;;;;;;e
;;n;;;;;;;e;;s;;;;;;;;w;;;e
k;;n;;;;;;;e;;s;;;;;;;;;;;e
;;n;f;;;;;;e;;;s;;;;;;;;;;e
;;n;;;;;;;e;;;s;;;;;;;w;;;e
k;;n;;;;;;;e;;;s;;;;;;;;;;e
;;n;f;;;;;;e;;;;;w;;;;;;;;e
;;n;;;;;;;e;;;;;w;;;;;w;;;e
;;n;;;;;;w;;;s;;;;;;;;w;;;e
;;n;;;;;;w;;;;s;;;;;;;w;;;e
;;n;;;;;;w;;;;;;w;;;;;w;;;e
;;;t;;;;n;p;;b;;;;;;;;;;;;e
;;;t;;;;n;;;b;;;;;;;;;;v;;e
;;;t;;;;b;;e;;;;;;;;o;;;;;e
;;;t;;;;b;p;e;;;;;;;;;;;;;e
;y;;t;;;;b;;;;;;;;;;o;;;;;e
;;;t;n;;;;;;;;;;;;;o;;;v;;e
;y;;t;;;;b;p;;;;;;;;;;;;;;e
;y;;t;;;;;p;;b;;;;;;;;;;;;e
;;;;n;;c;n;;;;s;;;;;;;;;;;e
;;;;n;;c;n;;;;;s;;;;;;;;;;e
;;;;n;;c;n;;;;;;;w;;;;;;;;e
;;;;n;;c;n;;;;;;;;;;;p;;;;e
;;;;;;c;;;e;;s;;;;;;;;w;;;e
k;;;;;;c;;;e;;s;;;;;;;;;;;e
;;;;;;c;;;e;;;s;;;;;;;w;;;e
k;;;;;;c;;;e;;;s;;;;;;;;;;e
;;;;;;c;;;e;;;;;w;;;;;w;;;e
k;;;;;;c;;;e;;;;;w;;;;;;;;e
b;;;;;;c;;;;;s;;;;;;o;;;;;e
;;;;n;;c;;;;;s;;;;;;o;;;;;e
;;;;n;;c;;;;;s;;;;;;;;w;;;e
k;;;;n;;c;;;;;s;;;;;;;;;;;e
;;;;;;c;;w;;;s;;;;;;;;w;;;e
k;;;;;;c;;w;;;s;;;;;;;;;;;e
b;;;;;;c;;;;;;s;;;;;o;;;;;e
;;;;n;;c;;;;;;s;;;;;o;;;;;e
;;;;n;;c;;;;;;s;;;;;;;w;;;e
k;;;;n;;c;;;;;;s;;;;;;;;;;e
;;;;;;c;;w;;;;s;;;;;;;w;;;e
k;;;;;;c;;w;;;;s;;;;;;;;;;e
b;;;;;;c;;;;;;;;w;;;o;;;;;e
;;;;n;;c;;;;;;;;w;;;o;;;;;e
;;;;n;;c;;;;;;;;w;;;;;w;;;e
k;;;;n;;c;;;;;;;;w;;;;;;;;e
;;;;;;c;;w;;;;;;w;;;;;w;;;e
b;;;;;;c;;;;;;;;;;;o;p;;;;e
;;;;n;;c;;;;;;;;;;;o;p;;;;e
b;;w;;;;c;;;;;;;;;;;o;;;;;e
;;;;n;;;n;;;;s;;;;;;;;;v;;e
;;;;n;;;n;;;;;s;;;;;;;;v;;e
;;;;n;;;n;;;;;;;w;;;;;;v;;e
;;;;n;;;n;;;;;;;;;;;p;;v;;e
;y;;f;;;;n;;;b;;;;;;;;;;;;e
;y;;;;;;n;;;b;;;;;;;;;;v;;e
;;;;n;;;n;;;b;;;;;;;;;;v;;e
f;;;;;;;n;p;;;;;;;;;;;;;d;e
;;;;;;;n;w;;b;;;;;;;;;;v;;e
f;;;;;;;n;;;b;;;;;;;;;;v;;e
f;f;;;;;;n;;;b;;;;;;;;;;;;e
f;;;;;;;n;;;b;;;;;;;;;;;d;e
;;;;;;;b;;e;;s;;;;;;o;;;;;e
;;g;;;;;b;;e;;s;;;;;;;;;;;e
;;;;;;;b;p;e;;s;;;;;;;;;;;e
;;g;;;;;;;e;;s;;;;;;;;;;g;e
;y;;f;;;;;;e;;s;;;;;;;;;;;e
;y;;;;;;;;e;;s;;;;;;;;;;d;e
f;;g;;;;;;;e;;s;;;;;;;;;;;e
f;;;f;;;;;;e;;s;;;;;;;;;;;e
;;;f;;;;;;e;;s;;;;;;;;w;;;e
;;;f;;;;;;e;;s;;;;;;;;;;l;e
k;;;f;;;;;;e;;s;;;;;;;;;;;e
;;;;;;;;;e;;s;;;;;;;;w;v;;e
k;;;;;;;;;e;;s;;;;;;;;;v;;e
f;;;;;;;;;e;;s;;;;;;;;;;d;e
;;;;;;;b;;e;;;s;;;;;o;;;;;e
;;g;;;;;b;;e;;;s;;;;;;;;;;e
;;;;;;;b;p;e;;;s;;;;;;;;;;e
;;g;;;;;;;e;;;s;;;;;;;;;g;e
f;;g;;;;;;;e;;;s;;;;;;;;;;e
f;;;f;;;;;;e;;;s;;;;;;;;;;e
;;;f;;;;;;e;;;s;;;;;;;w;;;e
;;;f;;;;;;e;;;s;;;;;;;;;l;e
k;;;f;;;;;;e;;;s;;;;;;;;;;e
;;;;;;;;;e;;;s;;;;;;;w;v;;e
k;;;;;;;;;e;;;s;;;;;;;;v;;e
;;;;;;;b;;e;;;;w;;;;o;;;;;e
;;g;;;;;b;;e;;;;w;;;;;;;;;e
;;;;;;;b;p;e;;;;w;;;;;;;;;e
;;g;;;;;;;e;;;;w;;;;;;;;g;e
f;;g;;;;;;;e;;;;w;;;;;;;;;e
;;;f;;;;;;e;;;;w;;;;;;;;l;e
;;;;;;;;;e;;;;w;;;;;e;;;l;e
;;;;;;;b;;e;;;;;w;;;o;;;;;e
;;g;;;;;b;;e;;;;;w;;;;;;;;e
;;;;;;;b;p;e;;;;;w;;;;;;;;e
;;g;;;;;;;e;;;;;w;;;;;;;g;e
;y;;f;;;;;;e;;;;;w;;;;;;;;e
;y;;;;;;;;e;;;;;w;;;;;;;d;e
f;;g;;;;;;;e;;;;;w;;;;;;;;e
f;;;f;;;;;;e;;;;;w;;;;;;;;e
;;;f;;;;;;e;;;;;w;;;;;w;;;e
k;;;f;;;;;;e;;;;;w;;;;;;;;e
f;;;;;;;;;e;;;;;w;;;;;;;d;e
;;;f;;;;;;e;;;;;;;w;;;;;l;e
;;;;;;;;;e;;;;;;;w;;e;;;l;e
;;;;;;;b;;e;;;;;;;;o;p;;;;e
;;w;;;;;b;;e;;;;;;;;o;;;;;e
;;;;;;;b;w;e;;;;;;;;o;;;;;e
;;g;;;;;b;;e;;;;;;;;;p;;;;e
;;;;;;;b;p;e;;;;;;;;;p;;;;e
;;g;;;;;;;e;;;;;;;;;p;;;g;e
f;;g;;;;;;;e;;;;;;;;;p;;;;e
;;g;;;;;;;e;;;;;;;;;;;s;g;e
;;w;;;;;b;p;e;;;;;;;;;;;;;e
;y;;;;;;b;;;;s;;;;;;o;;;;;e
;;;;;;;b;g;;;s;;;;;;o;;;;;e
;;;;;;;;g;;;s;;;;;;o;;;;g;e
b;;;;;;;;;;;s;;;;;;o;;;v;;e
;;;;n;;;;;;;s;;;;;;o;;;v;;e
;y;;;;;;b;p;;;s;;;;;;;;;;;e
;y;;;;;;b;;;;s;;;;;;;;;c;;e
;;g;;;;;b;g;;;s;;;;;;;;;;;e
;;;;;;;b;w;;;s;;;;;;;;;c;;e
;;g;;;;;;g;;;s;;;;;;;;;;g;e
;y;;;;;;;p;;b;s;;;;;;;;;;;e
;y;;;;;;;p;;;s;;;;;;;;;;d;e
;y;;;;;;;;;b;s;;;;;;;;;;d;e
f;;g;f;;;;;;;;s;;;;;;;;;;;e
f;;g;;;;;;;;;s;;;;;;;;;;d;e
f;;;f;;;w;;;;;s;;;;;;;;;;;e
;;;f;;;w;;;;;s;;;;;;;;w;;;e
;;;f;;;w;;;;;s;;;;;;;;;;l;e
k;;;f;;;w;;;;;s;;;;;;;;;;;e
f;;;f;;;;;p;;;s;;;;;;;;;;;e
;;;;n;;;;;;;s;;;;;;;;w;v;;e
k;;;;n;;;;;;;s;;;;;;;;;v;;e
f;;;;;;;;p;;;s;;;;;;;;;;d;e
;;;;;;;;w;;;s;;;;;;;;w;v;;e
f;;;;;;;;;;b;s;;;;;;;;;;d;e
;y;;;;;;b;;;;;s;;;;;o;;;;;e
;;;;;;;b;g;;;;s;;;;;o;;;;;e
;;;;;;;;g;;;;s;;;;;o;;;;g;e
b;;;;;;;;;;;;s;;;;;o;;;v;;e
;y;;;;;;;g;;;;s;;;;;o;;;;;e
;;;;n;;;;;;;;s;;;;;o;;;v;;e
;y;;;;;;b;p;;;;s;;;;;;;;;;e
;y;;;;;;b;;;;;s;;;;;;;;c;;e
;;g;;;;;b;g;;;;s;;;;;;;;;;e
;;;;;;;b;w;;;;s;;;;;;;;c;;e
